7.976839E-13,6.220985E-13,6.117404E-13,6.203146E-13,7.290597E-13,7.538080E-13,5.934703E-13,5.816429E-13,5.850123E-13,7.517167E-13,5.967540E-13,5.854382E-13,7.938987E-13,6.254834E-13,8.145089E-13,layer
8.206175E-13,6.450856E-13,6.340122E-13,6.424009E-13,7.488382E-13,7.757997E-13,6.155905E-13,6.029237E-13,6.065834E-13,7.718893E-13,6.194109E-13,6.082327E-13,8.168162E-13,6.451901E-13,2.042296E-13,layer
7.949943E-13,6.422079E-13,6.346901E-13,6.156707E-13,7.348653E-13,7.804805E-13,6.196074E-13,6.057827E-13,6.093499E-13,7.547667E-13,6.127092E-13,6.098484E-13,7.321540E-13,6.488636E-13,2.045419E-13,layer
7.948957E-13,6.184309E-13,6.092667E-13,6.167648E-13,7.383213E-13,7.491273E-13,5.902385E-13,5.768525E-13,5.828625E-13,7.468545E-13,5.912826E-13,5.809731E-13,7.875891E-13,6.196755E-13,7.972037E-13,layer
7.973593E-13,6.217439E-13,6.124896E-13,6.256681E-13,7.344228E-13,7.536283E-13,5.938218E-13,5.825386E-13,5.867559E-13,7.509221E-13,5.974770E-13,5.869980E-13,7.932471E-13,6.282915E-13,8.184869E-13,layer
7.967890E-13,6.218697E-13,6.124066E-13,6.240339E-13,7.299166E-13,7.523823E-13,5.938046E-13,5.830608E-13,5.858130E-13,7.503049E-13,5.986728E-13,5.866914E-13,8.007974E-13,6.301763E-13,7.987267E-13,layer
6.226640E-13,6.143714E-13,6.234947E-13,7.291181E-13,7.537062E-13,5.956453E-13,5.842850E-13,5.862167E-13,7.519023E-13,6.021001E-13,5.872174E-13,8.092544E-13,6.323027E-13,8.175646E-13,8.008471E-13,layer
8.030504E-13,6.273182E-13,6.166580E-13,6.273386E-13,7.491782E-13,7.578929E-13,5.970414E-13,5.839692E-13,5.927845E-13,7.540943E-13,5.972259E-13,5.885840E-13,7.925829E-13,6.270356E-13,8.027768E-13,layer
7.960786E-13,6.214501E-13,6.128764E-13,6.264800E-13,7.347516E-13,7.532051E-13,5.933932E-13,5.834696E-13,5.873472E-13,7.503307E-13,5.985313E-13,5.875057E-13,7.980422E-13,6.308087E-13,8.207690E-13,layer
6.214894E-13,6.126232E-13,6.244871E-13,7.294465E-13,7.525741E-13,5.937078E-13,5.834950E-13,5.858956E-13,7.505345E-13,5.995412E-13,5.867344E-13,8.055494E-13,6.328457E-13,8.229020E-13,7.966025E-13,layer
6.217196E-13,6.125029E-13,6.283524E-13,7.458936E-13,7.524246E-13,5.919240E-13,5.810784E-13,5.879856E-13,7.496365E-13,5.956881E-13,5.863837E-13,7.891578E-13,6.263036E-13,8.138137E-13,8.227247E-13,layer
7.994596E-13,6.243227E-13,6.146217E-13,6.289080E-13,7.482890E-13,7.537044E-13,5.938477E-13,5.827673E-13,5.911813E-13,7.519280E-13,5.966889E-13,5.880333E-13,7.910932E-13,6.274968E-13,8.115610E-13,layer
7.956681E-13,6.223986E-13,6.147913E-13,6.314013E-13,7.401895E-13,7.527200E-13,5.930715E-13,5.841280E-13,5.886892E-13,7.490597E-13,5.996024E-13,5.883869E-13,7.989568E-13,6.321206E-13,8.168726E-13,layer
7.985847E-13,6.253398E-13,6.186542E-13,6.311280E-13,7.380381E-13,7.536849E-13,5.964108E-13,5.861986E-13,5.900842E-13,7.514935E-13,6.032959E-13,5.909904E-13,8.083927E-13,6.382448E-13,7.983840E-13,layer
6.264570E-13,6.224717E-13,6.305582E-13,7.373089E-13,7.596946E-13,6.021231E-13,5.881853E-13,5.914264E-13,7.545458E-13,6.114871E-13,5.983540E-13,8.174493E-13,6.468149E-13,2.022201E-13,8.217852E-13,layer
8.132600E-13,6.391788E-13,6.294447E-13,6.467426E-13,7.566399E-13,7.659874E-13,6.085606E-13,5.989674E-13,6.041966E-13,7.648171E-13,6.106877E-13,6.012959E-13,8.028921E-13,6.405589E-13,2.027526E-13,layer
8.163907E-13,6.406784E-13,6.301145E-13,6.462950E-13,7.578825E-13,7.654566E-13,6.070166E-13,5.976643E-13,6.076183E-13,7.653225E-13,6.104313E-13,6.016796E-13,8.022498E-13,6.411456E-13,2.032387E-13,layer
7.949943E-13,6.422079E-13,6.346901E-13,6.156707E-13,7.348653E-13,7.804805E-13,6.196074E-13,6.057827E-13,6.093499E-13,7.547667E-13,6.127092E-13,6.098484E-13,7.321540E-13,6.488636E-13,2.045419E-13,layer
7.948957E-13,6.184309E-13,6.092667E-13,6.167648E-13,7.383213E-13,7.491273E-13,5.902385E-13,5.768525E-13,5.828625E-13,7.468545E-13,5.912826E-13,5.809731E-13,7.875891E-13,6.196755E-13,7.972037E-13,layer
7.960786E-13,6.214501E-13,6.128764E-13,6.264800E-13,7.347516E-13,7.532051E-13,5.933932E-13,5.834696E-13,5.873472E-13,7.503307E-13,5.985313E-13,5.875057E-13,7.980422E-13,6.308087E-13,8.207690E-13,layer
6.214894E-13,6.126232E-13,6.244871E-13,7.294465E-13,7.525741E-13,5.937078E-13,5.834950E-13,5.858956E-13,7.505345E-13,5.995412E-13,5.867344E-13,8.055494E-13,6.328457E-13,8.229020E-13,7.966025E-13,layer
6.217196E-13,6.125029E-13,6.283524E-13,7.458936E-13,7.524246E-13,5.919240E-13,5.810784E-13,5.879856E-13,7.496365E-13,5.956881E-13,5.863837E-13,7.891578E-13,6.263036E-13,8.138137E-13,8.227247E-13,layer
8.012139E-13,6.286508E-13,6.160493E-13,6.257892E-13,7.344861E-13,7.565535E-13,6.006246E-13,5.847651E-13,5.904981E-13,7.559990E-13,6.035175E-13,5.874082E-13,8.009891E-13,6.298899E-13,8.081752E-13,ring
8.016826E-13,6.294799E-13,6.157950E-13,6.251047E-13,7.354979E-13,7.576626E-13,6.006281E-13,5.846563E-13,5.910710E-13,7.562274E-13,6.026594E-13,5.877851E-13,7.994038E-13,6.295272E-13,8.065394E-13,ring
8.069273E-13,6.294666E-13,6.156610E-13,6.261595E-13,7.361913E-13,7.610838E-13,5.998123E-13,5.846059E-13,5.924142E-13,7.548540E-13,6.016676E-13,5.879424E-13,7.958704E-13,6.289435E-13,8.040080E-13,ring
8.030569E-13,6.288175E-13,6.156748E-13,6.268454E-13,7.340268E-13,7.595553E-13,5.997152E-13,5.846496E-13,5.917819E-13,7.570844E-13,6.019186E-13,5.877079E-13,7.973406E-13,6.298902E-13,8.033830E-13,ring
8.030747E-13,6.269534E-13,6.129554E-13,6.235008E-13,7.355924E-13,7.598482E-13,5.986384E-13,5.818597E-13,5.892538E-13,7.581359E-13,6.000341E-13,5.849214E-13,8.023884E-13,6.272359E-13,8.075293E-13,ring
8.044981E-13,6.270710E-13,6.131584E-13,6.236445E-13,7.364177E-13,7.592444E-13,5.978747E-13,5.820020E-13,5.893985E-13,7.578968E-13,6.001086E-13,5.852109E-13,8.004694E-13,6.275444E-13,8.081739E-13,ring
8.044981E-13,6.270710E-13,6.131584E-13,6.236445E-13,7.364177E-13,7.592444E-13,5.978747E-13,5.820020E-13,5.893985E-13,7.578968E-13,6.001086E-13,5.852109E-13,8.004694E-13,6.275444E-13,8.081739E-13,ring
8.062692E-13,6.267554E-13,6.132626E-13,6.236577E-13,7.377890E-13,7.590538E-13,5.984145E-13,5.817588E-13,5.884849E-13,7.563900E-13,6.005341E-13,5.849797E-13,7.990566E-13,6.277540E-13,8.086966E-13,ring
8.033502E-13,6.250075E-13,6.115180E-13,6.200562E-13,7.353802E-13,7.587751E-13,5.964245E-13,5.801055E-13,5.865365E-13,7.588262E-13,5.981508E-13,5.830142E-13,8.036031E-13,6.250649E-13,8.109622E-13,ring
